corridor,bhk,carpet_area,bathrooms,floor,gym,parking,security,lift,clubhouse,swimming_pool,garden,price_lakhs
kolhapur_nashik,4,1563,5,21,1,1,0,1,1,1,0,216.88
kolhapur_nashik,4,2028,4,30,1,0,1,0,1,1,1,247.13
kolhapur_nashik,4,1761,4,17,1,0,0,1,0,1,1,223.38
dehu_solapur,3,639,3,10,1,1,1,0,0,1,1,87.83
dehu_solapur,1,2459,1,19,0,0,0,0,1,1,0,210.13
kolhapur_nashik,2,912,2,29,1,0,1,0,1,0,1,125.16
dehu_solapur,1,1677,1,16,0,1,0,1,1,1,0,157.27
dehu_solapur,3,783,3,9,0,1,0,0,1,1,1,104.38
kolhapur_nashik,2,1874,2,15,1,1,0,1,0,1,1,216.83
dehu_solapur,2,2234,3,8,0,1,0,1,0,0,0,205.67
kolhapur_nashik,1,1392,1,4,0,0,1,0,0,1,0,139.92
dehu_solapur,3,1119,3,24,0,1,0,1,1,0,0,136.91
dehu_solapur,2,1189,2,30,0,0,1,1,1,1,0,135.05
dehu_solapur,3,985,3,27,0,0,1,1,1,1,0,127.37
dehu_solapur,1,2112,1,7,0,1,1,0,1,1,0,195.26
dehu_solapur,2,791,3,28,1,0,1,0,0,1,1,102.25
kolhapur_nashik,1,1782,1,19,1,1,1,1,0,0,1,204.07
dehu_solapur,3,1431,4,17,1,1,0,1,1,0,1,162.57
dehu_solapur,1,2439,1,17,1,0,1,1,0,0,0,214.29
kolhapur_nashik,3,2426,4,26,0,1,1,1,0,0,0,277.1
kolhapur_nashik,4,841,4,18,1,1,0,0,1,1,1,143.72
dehu_solapur,3,458,4,26,1,0,0,0,0,0,1,94.64
dehu_solapur,3,475,3,24,1,0,0,0,1,0,1,81.87
dehu_solapur,3,1542,4,25,1,1,0,1,1,1,0,179.09
kolhapur_nashik,1,2301,1,11,1,1,1,1,1,0,0,239.47
kolhapur_nashik,1,1262,1,22,1,0,1,0,0,1,1,142.89
dehu_solapur,2,1535,2,26,0,1,0,0,0,1,0,155.46
kolhapur_nashik,1,1208,1,25,0,1,1,0,1,0,1,139.99
dehu_solapur,1,2090,1,19,0,0,1,1,1,1,0,194.29
kolhapur_nashik,1,821,1,29,1,0,0,0,1,1,1,105.18
kolhapur_nashik,2,2200,2,1,0,1,1,1,0,0,0,234.99
kolhapur_nashik,3,707,3,24,0,1,0,1,1,0,0,114.1
kolhapur_nashik,2,1433,3,23,0,1,0,1,1,0,0,176.55
dehu_solapur,1,960,2,4,0,0,0,0,1,0,0,100.85
kolhapur_nashik,2,1572,3,20,1,1,0,1,1,1,1,195.99
kolhapur_nashik,4,562,4,7,1,0,0,1,1,1,1,111.46
kolhapur_nashik,4,1417,4,10,1,1,0,0,1,0,1,198.87
kolhapur_nashik,4,1092,5,17,1,0,0,1,1,0,0,164.62
kolhapur_nashik,2,554,3,7,0,1,1,1,0,1,0,90.27
dehu_solapur,3,2226,3,5,1,1,0,0,0,0,0,219.35
kolhapur_nashik,2,1964,2,16,0,1,0,0,1,0,0,216.85
kolhapur_nashik,1,1988,2,19,0,0,0,1,1,1,0,210.16
dehu_solapur,3,713,3,20,1,0,1,1,0,0,1,106.04
dehu_solapur,1,1509,1,19,1,1,1,1,0,1,0,148.97
dehu_solapur,3,963,3,27,1,1,1,1,0,1,1,136.92
dehu_solapur,4,1992,4,27,1,0,1,0,0,1,0,212.51
dehu_solapur,4,2059,4,16,1,0,1,0,1,0,1,219.67
dehu_solapur,2,2080,3,5,1,1,1,1,0,0,1,198.64
kolhapur_nashik,1,924,1,4,0,1,0,0,1,1,0,110.44
dehu_solapur,1,2392,2,12,0,0,1,0,0,1,0,205.13
kolhapur_nashik,4,1709,5,5,1,1,1,1,1,1,0,216.53
kolhapur_nashik,1,637,1,19,0,1,0,0,1,1,1,86.11
kolhapur_nashik,4,1286,4,22,0,1,1,0,1,0,0,179.42
kolhapur_nashik,3,2079,4,2,1,1,1,1,1,1,0,244.17
kolhapur_nashik,3,1314,4,11,1,1,1,0,1,1,1,178.41
dehu_solapur,1,1122,1,5,0,0,1,0,0,0,0,102.54
dehu_solapur,4,1660,5,20,0,0,1,1,0,0,1,184.29
kolhapur_nashik,1,2268,2,7,1,0,0,0,0,0,1,230.39
dehu_solapur,1,2442,2,27,0,1,0,1,1,1,1,224.17
dehu_solapur,2,1324,2,2,0,0,1,1,0,1,0,135.53
dehu_solapur,4,1776,5,21,1,0,0,1,1,1,0,203.29
dehu_solapur,4,1134,4,22,1,1,0,0,0,0,0,133.82
dehu_solapur,3,1641,4,1,1,0,1,0,1,1,0,170.1
dehu_solapur,2,1910,2,7,1,0,1,0,0,0,1,185.09
kolhapur_nashik,3,1825,3,22,0,0,0,1,0,1,0,220.56
kolhapur_nashik,1,1363,1,25,0,1,0,1,1,1,0,155.97
kolhapur_nashik,4,2121,5,24,1,0,1,1,1,0,0,267.14
kolhapur_nashik,2,1597,3,21,0,0,1,1,0,1,1,196.5
kolhapur_nashik,2,1236,2,10,0,0,0,1,0,1,1,152.74
kolhapur_nashik,2,2309,2,20,1,1,1,0,0,1,1,262.92
kolhapur_nashik,2,712,3,6,0,0,0,1,0,1,0,100.99
kolhapur_nashik,3,1256,3,28,0,1,1,0,0,0,1,174.36
kolhapur_nashik,1,1573,2,5,1,1,0,1,1,1,0,167.31
kolhapur_nashik,1,1977,1,13,1,1,1,1,0,0,0,208.45
kolhapur_nashik,4,2342,5,1,1,0,1,0,0,1,0,264.41
dehu_solapur,2,1955,2,24,0,0,1,1,0,1,1,195.82
dehu_solapur,3,1637,4,6,0,0,0,1,1,0,0,165.56
dehu_solapur,2,1304,2,7,1,0,1,0,0,0,0,125.83
dehu_solapur,4,877,4,30,1,1,0,0,0,1,1,129.12
dehu_solapur,2,550,2,25,0,1,0,1,1,0,1,81.5
dehu_solapur,4,1803,4,24,0,0,0,0,0,0,1,181.68
kolhapur_nashik,3,1222,4,8,1,0,0,0,1,0,0,157.91
dehu_solapur,4,1973,4,8,0,0,0,0,1,0,1,202.18
kolhapur_nashik,2,1430,2,29,1,0,0,0,1,0,1,173.67
dehu_solapur,2,1767,2,18,1,1,0,0,0,0,0,180.28
dehu_solapur,3,1952,3,18,1,0,1,0,1,0,0,202.33
dehu_solapur,4,2091,4,19,0,1,1,1,1,0,1,223.04
kolhapur_nashik,1,2190,2,4,1,0,0,1,1,1,1,233.26
dehu_solapur,1,431,1,9,0,1,0,1,0,0,1,52.19
dehu_solapur,2,1833,2,30,1,0,1,0,0,1,1,186.89
dehu_solapur,4,468,5,22,1,0,1,0,0,1,1,96.05
kolhapur_nashik,4,469,4,30,0,1,0,1,0,1,1,108.92
kolhapur_nashik,4,681,4,22,1,0,1,1,0,0,1,126.22
kolhapur_nashik,4,763,5,8,0,0,1,1,1,1,1,147.04
dehu_solapur,2,1569,2,1,1,0,1,0,0,1,1,164.32
dehu_solapur,4,530,4,5,1,1,1,0,1,1,0,95.26
dehu_solapur,2,668,2,6,0,1,0,1,1,0,0,71.1
dehu_solapur,1,1575,2,29,0,0,1,1,0,1,0,153.18
kolhapur_nashik,1,1383,2,27,0,1,0,1,0,1,0,164.38
kolhapur_nashik,1,1041,1,26,0,1,0,0,1,0,0,117.85
dehu_solapur,1,1641,1,19,0,0,1,0,0,0,0,147.66
dehu_solapur,4,1994,4,20,1,1,1,0,1,1,1,221.57
dehu_solapur,3,1415,3,11,0,1,0,1,0,1,0,157.12
dehu_solapur,4,1423,4,9,0,0,1,0,0,1,1,161.73
kolhapur_nashik,4,1567,5,29,1,1,1,1,0,0,1,222.09
kolhapur_nashik,3,845,3,9,1,1,1,0,0,1,1,124.56
dehu_solapur,1,418,2,7,0,0,0,1,0,1,1,54.66
dehu_solapur,3,728,3,2,0,0,0,0,0,1,0,95.71
kolhapur_nashik,4,646,5,1,0,1,0,0,0,0,0,106.05
dehu_solapur,3,1305,3,16,1,0,0,1,1,1,0,147.5
kolhapur_nashik,3,2285,3,4,0,0,0,1,0,1,1,251.6
dehu_solapur,1,1084,1,2,1,1,1,1,0,0,1,109.73
dehu_solapur,4,835,4,26,0,1,0,1,0,1,1,119.25
dehu_solapur,4,1919,5,2,1,1,0,1,0,0,0,206.68
kolhapur_nashik,4,814,4,20,1,1,0,1,1,1,1,149.23
dehu_solapur,1,1365,1,14,1,1,0,0,1,1,0,137.87
dehu_solapur,3,2090,4,23,0,0,0,0,0,0,1,195.91
kolhapur_nashik,3,679,3,11,0,1,1,0,1,0,1,105.75
dehu_solapur,1,1250,2,23,1,1,0,0,0,1,0,131.24
kolhapur_nashik,3,1574,4,19,0,0,1,1,0,1,1,201.04
dehu_solapur,4,2148,4,8,0,0,0,0,0,1,1,209.36
kolhapur_nashik,3,981,3,18,0,1,1,1,0,0,1,141.72
kolhapur_nashik,4,1205,4,18,0,1,0,0,0,0,0,173.63
kolhapur_nashik,3,931,3,26,0,0,0,1,0,1,0,134.8
dehu_solapur,4,1109,5,6,0,1,1,1,0,0,0,144.15
dehu_solapur,2,1325,2,30,0,0,1,0,1,0,0,142.36
kolhapur_nashik,2,948,3,25,0,0,1,1,0,0,1,129.21
kolhapur_nashik,4,1860,4,22,0,0,0,1,0,0,0,233.31
kolhapur_nashik,2,2361,3,25,1,0,0,1,1,0,0,259.14
dehu_solapur,3,1202,3,22,0,1,1,1,0,1,0,141.58
dehu_solapur,3,1683,4,30,1,0,0,0,1,0,1,186.63
kolhapur_nashik,4,891,4,4,0,0,1,1,0,1,1,151.74
dehu_solapur,3,990,3,25,1,0,0,1,0,1,1,119.69
dehu_solapur,2,1306,2,25,1,1,1,1,1,1,1,140.34
dehu_solapur,1,1804,2,30,0,0,1,1,0,1,0,170.89
kolhapur_nashik,2,1819,2,14,1,1,1,0,1,0,0,205.42
dehu_solapur,3,2474,3,11,0,0,1,1,1,1,1,243.88
kolhapur_nashik,4,2054,5,17,0,1,0,1,0,1,1,254.06
kolhapur_nashik,1,1808,2,4,1,1,0,1,1,1,1,196.4
dehu_solapur,3,1595,3,1,1,0,1,0,1,0,0,153.69
kolhapur_nashik,1,2014,2,5,1,1,1,0,1,1,1,219.75
dehu_solapur,1,1845,2,25,0,0,1,0,0,0,0,170.84
dehu_solapur,2,1566,3,20,1,1,0,1,1,1,0,163.04
kolhapur_nashik,4,1278,4,26,1,0,0,0,1,1,1,183.75
kolhapur_nashik,1,2486,1,22,1,0,0,1,1,1,1,264.57
dehu_solapur,4,1860,4,3,1,1,0,1,0,0,1,202.41
kolhapur_nashik,4,1793,4,10,1,0,0,0,1,0,0,228.1
dehu_solapur,4,1271,4,4,1,0,1,1,0,0,0,149.52
kolhapur_nashik,2,537,3,14,1,0,1,0,1,0,1,91.18
dehu_solapur,4,1937,4,11,1,1,1,1,1,1,1,210.44
kolhapur_nashik,4,1688,4,16,1,1,0,0,0,1,1,217.43
dehu_solapur,2,1718,3,26,1,1,0,0,0,0,1,172.09
kolhapur_nashik,1,1446,2,4,0,0,1,0,1,1,0,157.75
dehu_solapur,1,1351,2,12,0,1,1,1,1,0,0,140.6
dehu_solapur,2,2143,3,12,1,0,0,0,0,1,1,209.06
kolhapur_nashik,3,2250,4,20,0,0,1,0,0,0,0,254.19
dehu_solapur,2,2094,3,20,1,0,0,0,1,0,1,201.79
dehu_solapur,1,2446,2,28,0,0,1,1,0,1,1,222.76
kolhapur_nashik,1,1107,1,16,0,1,0,0,0,0,0,117.66
dehu_solapur,3,2434,4,11,0,0,1,1,1,1,1,233.38
kolhapur_nashik,4,2379,5,27,1,1,0,0,0,0,1,288.49
kolhapur_nashik,2,691,2,24,1,1,1,1,1,0,0,107.82
kolhapur_nashik,1,2271,2,9,1,0,1,1,0,0,0,230.16
dehu_solapur,4,1379,5,11,0,0,1,0,1,0,0,156.51
kolhapur_nashik,4,1880,4,2,1,0,0,0,0,0,1,226.63
kolhapur_nashik,4,2351,4,8,0,1,1,1,0,1,1,268.67
dehu_solapur,2,1047,3,20,1,0,0,1,0,0,1,123.93
kolhapur_nashik,2,2455,3,19,0,1,1,0,0,0,1,262.74
dehu_solapur,1,2497,2,14,1,1,1,1,1,0,0,232.15
kolhapur_nashik,1,1756,1,10,1,1,0,0,0,1,1,198.74
dehu_solapur,2,1816,2,25,0,1,0,1,0,0,1,188.74
kolhapur_nashik,4,1849,5,25,1,0,1,1,0,0,1,242.51
kolhapur_nashik,2,1163,3,23,1,0,0,1,0,0,0,141.07
dehu_solapur,3,1963,4,3,1,1,0,0,0,1,0,199.08
kolhapur_nashik,2,1346,2,12,1,1,1,0,1,0,0,163.08
kolhapur_nashik,2,2182,3,12,0,1,0,0,0,1,0,239.13
dehu_solapur,2,608,2,30,0,0,0,1,1,0,0,90.18
kolhapur_nashik,2,745,3,5,0,1,0,1,1,0,1,106.26
dehu_solapur,4,1232,5,17,0,1,0,0,0,1,0,148.16
dehu_solapur,4,1701,5,19,0,0,0,0,0,0,0,191.13
dehu_solapur,4,1331,4,8,1,1,0,1,1,1,1,161.89
dehu_solapur,4,1700,4,16,0,1,0,0,0,1,0,185.22
dehu_solapur,3,2039,3,26,1,0,0,0,0,0,1,202.84
kolhapur_nashik,4,1598,4,12,0,1,1,0,1,0,0,200.16
dehu_solapur,3,2102,3,4,1,0,0,0,1,0,0,195.1
kolhapur_nashik,2,1087,2,7,0,1,0,0,0,1,0,129.18
kolhapur_nashik,4,1594,5,6,0,1,0,1,0,0,1,207.04
dehu_solapur,3,443,4,12,0,1,0,0,1,0,0,69.65
kolhapur_nashik,3,1722,3,22,0,0,0,1,1,1,0,207.59
dehu_solapur,2,2498,3,26,1,0,1,1,0,1,1,245.94
dehu_solapur,2,618,2,18,1,0,1,1,0,1,0,90.24
kolhapur_nashik,2,1298,2,22,1,0,0,1,0,0,0,149.77
dehu_solapur,2,718,3,14,0,1,0,1,1,0,0,97.87
kolhapur_nashik,2,2459,3,6,0,1,0,0,0,0,0,258.26
kolhapur_nashik,3,844,4,23,0,1,0,0,0,0,0,128.93
dehu_solapur,1,2415,2,2,1,0,1,0,1,0,0,209.87
kolhapur_nashik,2,1981,3,3,0,1,1,1,1,1,1,226.65
dehu_solapur,4,2166,5,15,0,1,1,1,0,1,0,232.36
dehu_solapur,1,1252,2,15,0,0,1,1,1,1,1,129.45
dehu_solapur,3,526,4,29,0,1,0,1,0,1,0,91.46
dehu_solapur,1,591,1,25,1,1,1,0,0,0,1,72.44
kolhapur_nashik,4,1371,5,30,1,0,0,1,1,1,1,191.58
kolhapur_nashik,4,414,5,22,0,0,0,1,1,0,0,101.32
kolhapur_nashik,3,2043,3,26,0,1,1,1,1,1,1,235.33
dehu_solapur,4,2095,4,5,0,0,0,0,1,1,0,218.82
dehu_solapur,3,2217,3,15,0,0,1,0,1,1,1,216.08
kolhapur_nashik,4,1023,4,13,1,0,0,0,0,1,1,151.67
kolhapur_nashik,1,729,2,25,1,1,0,0,1,0,1,98.61
dehu_solapur,4,1536,5,3,0,1,0,1,1,0,0,175.57
dehu_solapur,4,1711,4,28,0,1,0,0,1,0,0,194.9
kolhapur_nashik,3,410,4,3,1,1,0,0,0,0,1,84.32
dehu_solapur,1,1217,2,12,1,0,1,1,1,1,1,127.14
dehu_solapur,2,1157,2,30,0,0,1,0,0,1,1,130.82
kolhapur_nashik,4,954,5,18,1,0,0,1,0,0,0,146.64
dehu_solapur,2,578,3,18,1,1,0,0,0,0,1,84.65
kolhapur_nashik,1,432,1,27,0,1,0,0,1,1,0,74.53
dehu_solapur,2,1279,2,5,1,1,1,0,0,1,0,130.6
kolhapur_nashik,4,401,5,24,1,1,0,1,1,0,1,109.89
dehu_solapur,3,1000,4,13,1,0,0,1,1,1,1,125.52
kolhapur_nashik,4,1743,5,28,0,1,0,0,1,1,1,224.71
dehu_solapur,2,475,2,11,1,0,0,0,1,1,1,72.46
kolhapur_nashik,2,1831,2,5,1,0,0,0,0,1,0,202.61
kolhapur_nashik,2,1276,2,3,0,0,0,1,1,0,0,147.34
dehu_solapur,2,478,2,19,0,0,0,0,1,0,1,68.6
dehu_solapur,4,1923,5,7,0,0,1,0,0,1,0,198.09
kolhapur_nashik,4,1393,5,24,1,1,0,1,0,1,0,195.81
dehu_solapur,3,601,3,14,0,1,1,1,0,0,0,90.64
kolhapur_nashik,1,770,2,7,1,1,1,0,1,0,1,98.77
kolhapur_nashik,3,2039,3,30,0,0,1,0,1,0,0,242.03
dehu_solapur,2,1648,2,8,1,0,1,1,1,0,0,160.5
kolhapur_nashik,3,2347,4,8,1,1,1,1,0,0,1,274.57
kolhapur_nashik,2,2311,3,3,0,0,0,1,1,1,1,251.34
kolhapur_nashik,3,1543,4,19,0,0,1,1,0,1,1,191.95
dehu_solapur,4,1656,4,21,1,0,1,1,0,0,1,178.52
kolhapur_nashik,1,2130,1,2,0,1,0,1,0,1,1,214.79
dehu_solapur,1,1218,1,17,0,0,0,1,1,1,1,117.9
dehu_solapur,2,1870,3,4,1,0,0,1,1,0,0,180.97
kolhapur_nashik,3,2386,4,7,1,1,0,1,0,0,0,267.13
kolhapur_nashik,4,773,5,29,1,0,1,1,0,0,0,140.38
kolhapur_nashik,3,1607,4,19,1,1,0,0,0,0,1,211.2
kolhapur_nashik,3,1852,3,27,0,1,1,1,1,0,1,228.34
kolhapur_nashik,2,1793,2,1,1,1,0,1,1,0,1,192.45
kolhapur_nashik,4,573,4,14,1,1,1,1,1,0,1,115.8
dehu_solapur,2,2085,2,24,1,1,1,1,0,1,0,211.98
dehu_solapur,1,728,1,30,1,0,0,1,1,0,1,89.91
dehu_solapur,2,1297,3,10,0,0,1,0,0,0,0,127.31
kolhapur_nashik,3,849,3,29,1,1,0,0,1,0,1,130.23
dehu_solapur,3,2160,3,24,1,0,0,0,1,0,1,225.01
dehu_solapur,4,442,4,19,1,1,1,1,0,1,1,95.85
dehu_solapur,1,2492,2,15,1,0,1,0,1,1,0,219.32
dehu_solapur,3,1504,3,21,1,1,1,0,1,1,0,167.07
dehu_solapur,4,1131,4,8,1,0,0,1,1,0,1,146.3
dehu_solapur,1,618,2,25,1,1,0,0,1,1,1,74.7
kolhapur_nashik,3,1068,3,28,1,1,1,1,1,0,0,153.37
kolhapur_nashik,3,448,4,30,1,0,1,1,0,1,0,94.57
dehu_solapur,2,2097,2,17,0,1,0,1,0,0,0,199.35
kolhapur_nashik,4,1464,4,26,0,1,0,1,1,0,1,216.57
kolhapur_nashik,2,2039,3,16,0,0,0,1,0,1,1,222.39
kolhapur_nashik,1,2391,1,16,0,0,1,0,0,1,1,235.83
dehu_solapur,4,2325,5,2,0,1,1,0,0,0,0,239.67
kolhapur_nashik,4,1953,4,13,0,1,0,0,1,1,0,239.52
kolhapur_nashik,2,1238,2,28,0,1,0,1,1,0,1,146.89
kolhapur_nashik,3,1606,4,2,0,1,0,0,1,1,0,203.79
dehu_solapur,1,1225,1,17,0,1,1,1,0,0,1,131.91
kolhapur_nashik,3,1791,4,18,0,0,0,0,1,0,1,203.26
dehu_solapur,4,646,5,17,0,1,1,0,0,1,0,106.3
dehu_solapur,2,1425,3,15,1,0,1,1,0,1,0,149.94
dehu_solapur,4,998,5,10,1,0,1,0,1,1,0,126.42
dehu_solapur,1,1312,2,18,1,1,0,0,1,1,0,133.27
dehu_solapur,1,862,2,5,1,1,1,0,0,1,1,90.91
kolhapur_nashik,1,2248,2,25,1,1,1,0,1,1,1,250.82
dehu_solapur,2,1389,3,6,0,0,1,0,0,1,1,128.64
kolhapur_nashik,1,1677,1,8,1,1,1,1,1,0,0,180.39
dehu_solapur,3,2175,3,24,1,1,1,1,1,0,1,219.12
dehu_solapur,3,2484,4,22,0,1,1,0,0,0,0,237.64
dehu_solapur,1,424,2,18,1,1,0,0,1,0,0,61.75
kolhapur_nashik,1,1410,2,26,0,1,1,1,1,0,1,172.81
kolhapur_nashik,1,1384,1,21,0,0,0,0,0,0,1,144.67
dehu_solapur,3,997,3,13,1,0,0,0,0,0,0,115.3
dehu_solapur,4,2294,4,25,0,1,0,1,1,1,0,248.38
dehu_solapur,2,1623,2,11,1,1,1,1,1,1,1,174.34
kolhapur_nashik,4,578,5,18,0,1,0,1,1,0,0,114.65
dehu_solapur,3,2100,4,24,0,0,1,0,1,1,0,208.97
kolhapur_nashik,3,1384,4,11,0,1,0,0,1,0,0,181.77
dehu_solapur,3,1886,4,13,0,1,0,1,1,1,0,202.04
dehu_solapur,4,1113,5,1,0,0,0,1,1,1,1,147.02
kolhapur_nashik,3,937,3,22,1,0,1,0,1,0,1,146.51
dehu_solapur,3,2319,3,18,0,1,0,1,0,0,1,227.28
kolhapur_nashik,3,553,3,24,1,0,0,0,1,0,1,99.28
dehu_solapur,1,500,2,5,0,0,0,0,1,0,1,58.95
dehu_solapur,2,1140,3,16,1,0,0,1,0,0,0,117.71
dehu_solapur,1,718,2,26,0,0,0,0,1,1,0,91.59
kolhapur_nashik,1,1920,1,9,0,1,1,1,1,1,1,211.9
dehu_solapur,4,1010,4,6,1,0,1,0,0,0,0,129.54
kolhapur_nashik,4,1017,4,16,1,1,1,1,1,0,0,164.2
kolhapur_nashik,1,685,2,13,1,1,0,0,0,0,1,87.06
kolhapur_nashik,4,1437,4,18,0,0,0,0,0,1,1,194.83
kolhapur_nashik,4,2097,5,28,0,0,1,0,0,0,0,251.64
dehu_solapur,2,2386,2,5,1,1,0,1,1,1,0,219.94
dehu_solapur,1,478,1,7,0,0,0,1,0,1,0,57.44
kolhapur_nashik,2,2228,3,24,1,1,0,0,1,0,0,242.89
dehu_solapur,1,594,1,23,1,0,1,1,1,1,0,70.66
kolhapur_nashik,4,2023,4,19,1,1,1,0,0,1,0,251.06
dehu_solapur,2,1794,2,20,0,1,1,1,1,0,1,173.34
kolhapur_nashik,4,1216,4,7,1,0,1,1,0,1,0,173.42
kolhapur_nashik,4,820,4,3,0,1,1,0,0,1,1,126.11
dehu_solapur,2,1835,2,6,1,0,1,1,0,0,1,184.04
kolhapur_nashik,1,1735,2,16,1,0,1,1,1,1,0,192.11
kolhapur_nashik,2,1915,3,11,0,1,1,0,1,0,0,209.69
dehu_solapur,3,968,4,18,1,1,0,0,0,0,1,116.97
dehu_solapur,3,1465,4,11,1,0,1,0,0,1,0,156.68
kolhapur_nashik,2,615,3,12,1,1,0,0,0,1,0,90.73
dehu_solapur,4,1528,5,3,1,0,0,0,1,1,0,170.92
dehu_solapur,2,1228,3,28,1,0,0,1,1,1,1,148.14
dehu_solapur,2,1618,3,15,0,1,0,1,1,0,1,171.73
dehu_solapur,1,1886,2,9,1,1,1,1,1,1,0,185.06
kolhapur_nashik,4,406,4,7,1,0,0,0,1,0,0,99.93
kolhapur_nashik,3,891,4,13,1,0,0,0,0,0,0,130.27
kolhapur_nashik,4,823,4,8,0,1,0,1,1,0,1,145.33
kolhapur_nashik,1,472,1,22,1,1,0,0,0,1,1,76.18
kolhapur_nashik,4,1832,4,14,0,1,0,1,0,1,0,228.0
dehu_solapur,4,2165,4,28,0,1,1,1,1,1,1,234.62
dehu_solapur,4,1557,4,13,1,0,0,1,0,1,0,185.9
dehu_solapur,1,1505,2,23,0,0,1,0,0,0,0,141.06
kolhapur_nashik,4,1051,4,3,0,0,0,1,1,1,0,150.0
kolhapur_nashik,2,1283,3,16,1,1,0,1,0,0,1,168.9
kolhapur_nashik,1,1593,2,17,0,0,0,1,1,0,1,182.62
dehu_solapur,2,2277,3,1,0,0,1,0,1,0,0,207.59
dehu_solapur,4,1470,5,29,1,0,0,0,0,0,0,167.31
dehu_solapur,3,2077,4,18,1,0,0,1,1,0,0,204.65
kolhapur_nashik,2,1142,3,19,1,1,1,1,0,1,1,147.33
kolhapur_nashik,4,1223,4,22,1,1,0,0,0,1,1,175.88
kolhapur_nashik,1,1108,1,5,1,1,1,1,1,1,0,141.17
dehu_solapur,3,1726,4,5,1,0,1,1,1,0,0,171.48
dehu_solapur,2,1768,3,3,0,0,1,0,0,0,1,173.47
kolhapur_nashik,2,1755,3,6,0,1,1,0,0,1,1,198.75
dehu_solapur,1,495,2,2,1,1,0,0,0,0,1,67.65
kolhapur_nashik,3,1529,4,4,0,1,1,0,1,0,1,186.69
dehu_solapur,4,607,4,21,0,1,1,0,1,0,0,103.82
dehu_solapur,2,576,2,1,1,0,0,1,1,0,1,65.9
kolhapur_nashik,4,402,4,3,1,1,0,1,1,0,1,102.3
kolhapur_nashik,2,674,2,4,0,1,1,1,0,1,1,109.79
kolhapur_nashik,3,2162,3,20,0,0,0,1,1,0,0,246.74
dehu_solapur,3,1977,4,14,0,0,0,1,1,1,0,202.49
dehu_solapur,4,1695,4,6,0,0,1,1,0,1,1,183.92
kolhapur_nashik,1,440,2,24,0,0,0,0,1,0,0,64.2
dehu_solapur,2,1088,2,3,0,0,0,0,0,1,0,114.56
dehu_solapur,3,1411,4,14,0,0,0,0,1,1,1,156.23
dehu_solapur,3,2186,3,10,1,1,0,1,0,0,1,218.95
kolhapur_nashik,3,809,3,17,1,0,1,1,1,0,0,117.31
kolhapur_nashik,1,2018,2,30,0,0,1,0,1,0,1,220.53
kolhapur_nashik,1,1721,1,21,1,0,0,1,0,0,1,178.49
kolhapur_nashik,2,2484,2,25,0,1,1,1,0,1,0,271.29
kolhapur_nashik,3,2256,4,14,0,1,0,0,1,1,1,259.68
kolhapur_nashik,1,2436,1,4,0,1,1,0,1,0,1,245.55
dehu_solapur,3,2214,3,11,1,0,1,1,1,0,0,221.26
kolhapur_nashik,4,1774,5,17,1,0,1,1,0,1,1,222.49
kolhapur_nashik,1,1354,1,16,0,1,0,0,1,0,1,153.98
dehu_solapur,3,1593,4,27,1,1,1,0,0,0,0,179.27
dehu_solapur,2,2494,2,1,0,0,0,1,1,1,1,229.07
dehu_solapur,2,2477,3,17,1,0,0,1,1,1,1,234.14
dehu_solapur,2,2169,3,6,0,0,1,0,1,0,1,211.91
dehu_solapur,4,788,5,5,0,1,0,0,1,1,1,113.95
kolhapur_nashik,1,1004,2,1,0,0,1,1,1,1,1,123.22
dehu_solapur,4,767,4,15,0,0,1,0,1,1,1,117.61
dehu_solapur,2,991,3,14,1,1,1,1,1,0,0,119.48
dehu_solapur,3,1052,4,11,1,0,1,1,0,1,0,131.83
dehu_solapur,3,1218,4,12,0,1,1,0,0,0,1,137.58
dehu_solapur,3,1315,4,29,0,1,0,0,0,0,0,144.48
dehu_solapur,4,848,5,8,0,0,0,1,0,0,0,117.44
dehu_solapur,3,715,3,2,0,0,0,1,0,0,1,107.81
kolhapur_nashik,2,1941,3,3,0,0,1,1,1,0,1,213.55
dehu_solapur,4,411,4,12,1,0,0,0,0,0,1,89.83
dehu_solapur,1,2140,2,12,0,0,0,0,0,1,0,194.34
dehu_solapur,2,482,3,15,0,1,1,1,1,1,0,83.05
kolhapur_nashik,1,910,2,15,1,1,0,0,0,1,1,115.63
dehu_solapur,4,1798,4,18,1,1,0,1,1,0,1,196.75
dehu_solapur,2,1633,3,10,1,1,0,0,0,1,0,171.26
kolhapur_nashik,1,1116,1,26,1,0,1,1,0,1,0,140.33
kolhapur_nashik,2,1823,2,22,1,1,1,1,0,1,1,219.39
dehu_solapur,3,539,4,6,1,0,1,1,0,0,1,81.38
kolhapur_nashik,2,854,3,12,0,0,0,1,0,0,0,114.88
kolhapur_nashik,3,668,4,6,0,1,0,1,1,1,0,109.36
kolhapur_nashik,1,2454,1,17,0,1,0,1,1,1,1,247.95
dehu_solapur,1,1154,2,18,0,0,1,0,1,1,0,116.01
kolhapur_nashik,2,1379,2,1,1,1,0,1,0,0,0,158.64
kolhapur_nashik,3,528,4,20,0,0,0,0,0,0,0,89.83
dehu_solapur,1,1995,1,12,1,1,1,0,0,0,0,185.27
kolhapur_nashik,2,2317,3,10,1,1,0,1,1,1,1,265.98
dehu_solapur,2,870,2,4,0,0,0,0,0,1,0,104.03
